date,transaction_id,store_id,product_category,units_sold,unit_price,cost_per_unit
2023-04-17 06:00:00,5729,1013,Clothing,5,860.59,373.02
2023-06-26 01:00:00,5730,1037,Electronics,15,1472.4,571.62
2023-01-25 20:00:00,5731,1047,Groceries,8,1352.06,152.11
2023-09-10 06:00:00,5732,1026,Clothing,5,491.7,1097.4
2023-03-04 17:00:00,5733,1040,Furniture,5,367.98,1270.48
2024-01-13 05:00:00,5734,1007,Groceries,17,1579.28,626.58
2023-09-27 12:00:00,5735,1046,Sports,9,1914.68,554.54
2023-10-29 12:00:00,5736,1039,Groceries,2,1546.79,998.22
2023-03-06 15:00:00,5737,1022,Sports,1,1928.25,141.12
2024-02-18 16:00:00,5738,1039,Clothing,11,1229.74,461.95
2023-10-13 12:00:00,5739,1023,Electronics,15,1861.74,568.33
2023-03-02 09:00:00,5740,1030,Groceries,1,1396.35,792.33
2023-09-06 01:00:00,5741,1018,Electronics,7,1822.33,730.56
2023-12-19 08:00:00,5742,1042,Electronics,19,365.1,336.76
2023-12-02 02:00:00,5743,1018,Groceries,15,1640.35,824.96
2023-04-21 19:00:00,5744,1046,Groceries,6,433.65,1391.03
2023-11-09 21:00:00,5745,1010,Electronics,10,103.49,69.82
2023-11-25 21:00:00,5746,1039,Furniture,12,1059.29,1030.05
2023-11-07 05:00:00,5747,1030,Furniture,13,670.59,948.32
2023-04-24 09:00:00,5748,1026,Groceries,15,134.89,1388.91
2024-02-07 06:00:00,5749,1007,Electronics,19,1961.59,978.66
2024-02-06 13:00:00,5750,1007,Electronics,17,1349.61,948.52
2023-05-02 21:00:00,5751,1005,Clothing,13,1808.53,1161.61
2024-02-14 08:00:00,5752,1001,Electronics,2,1998.21,423.67
2023-10-24 00:00:00,5753,1046,Furniture,18,814.34,905.73
2023-09-18 00:00:00,5754,1018,Clothing,11,546.74,793.55
2023-01-22 08:00:00,5755,1013,Furniture,5,408.57,674.55
2023-01-09 23:00:00,5756,1025,Sports,4,1054.61,146.85
2023-11-01 03:00:00,5757,1040,Groceries,2,1231.86,460.16
2023-05-12 09:00:00,5758,1008,Sports,16,971.22,441.57
2023-11-07 10:00:00,5759,1010,Groceries,7,805.14,1094.65
2023-03-13 02:00:00,5760,1032,Furniture,8,378.13,1383.36
2023-03-07 07:00:00,5761,1017,Furniture,8,911.63,369.26
2023-02-17 00:00:00,5762,1038,Sports,2,216.22,139.7
2023-05-27 06:00:00,5763,1015,Groceries,15,1736.84,1499.94
2023-11-24 19:00:00,5764,1015,Groceries,5,141.46,1046.07
2023-04-09 13:00:00,5765,1048,Clothing,19,792.26,1333.11
2023-08-21 15:00:00,5766,1040,Electronics,10,245.27,241.5
2023-07-24 01:00:00,5767,1020,Clothing,9,1561.21,1207.13
2023-08-27 06:00:00,5768,1015,Furniture,8,659.84,1225.59
2023-09-08 01:00:00,5769,1035,Sports,5,270.56,252.69
2023-07-10 07:00:00,5770,1006,Groceries,19,1086.41,267.26
2024-01-22 07:00:00,5771,1030,Clothing,13,1836.74,464.31
2023-04-25 05:00:00,5772,1008,Sports,14,1821.86,348.68
2023-05-06 20:00:00,5773,1031,Sports,8,536.82,1463.85
2023-09-18 16:00:00,5774,1048,Electronics,16,1453.34,563.53
2023-01-10 12:00:00,5775,1047,Groceries,5,109.05,1149.12
2023-12-15 10:00:00,5776,1032,Sports,1,307.11,1213.42
2023-01-13 06:00:00,5777,1045,Groceries,19,1023.97,597.33
2023-06-28 12:00:00,5778,1015,Clothing,19,496.08,1033.4
2023-12-26 01:00:00,5779,1018,Sports,17,1606.61,188.47
2023-10-11 09:00:00,5780,1013,Sports,10,1865.59,613.53
2023-02-08 06:00:00,5781,1024,Clothing,5,58.45,1451.95
2023-01-21 18:00:00,5782,1040,Groceries,7,504.19,277.74
2023-04-28 01:00:00,5783,1014,Groceries,16,907.13,597.0
2023-07-26 17:00:00,5784,1028,Sports,3,1148.0,1192.07
2024-01-11 17:00:00,5785,1011,Clothing,12,1836.01,1008.17
2023-06-07 11:00:00,5786,1006,Furniture,14,1789.17,958.33
2023-03-30 06:00:00,5787,1025,Groceries,1,1292.48,1284.29
2023-09-24 07:00:00,5788,1001,Furniture,7,551.91,72.77
2023-01-07 01:00:00,5789,1025,Sports,18,1577.41,1163.61
2023-11-27 22:00:00,5790,1002,Furniture,4,445.17,1327.35
2023-07-10 05:00:00,5791,1032,Furniture,16,1932.09,53.78
2023-01-09 00:00:00,5792,1013,Groceries,11,61.39,851.68
2023-08-05 03:00:00,5793,1033,Sports,18,1161.05,542.43
2023-10-04 13:00:00,5794,1032,Furniture,16,222.37,104.62
2023-12-10 11:00:00,5795,1024,Groceries,7,844.82,644.09
2023-04-11 10:00:00,5796,1027,Furniture,3,1288.12,976.72
2023-03-17 20:00:00,5797,1004,Groceries,5,1394.72,1380.95
2023-05-04 12:00:00,5798,1024,Sports,18,1581.86,942.18
2023-04-16 01:00:00,5799,1023,Clothing,17,1206.99,1289.41
2023-04-18 00:00:00,5800,1029,Groceries,1,540.07,208.71
2023-09-03 02:00:00,5801,1034,Groceries,16,1784.04,339.47
2023-03-19 19:00:00,5802,1021,Furniture,15,1631.66,1456.33
2023-11-08 01:00:00,5803,1030,Sports,13,362.1,1334.48
2023-11-13 18:00:00,5804,1026,Electronics,7,1661.7,375.78
2023-05-14 07:00:00,5805,1020,Electronics,3,1946.66,942.83
2023-09-12 07:00:00,5806,1016,Clothing,13,1292.58,563.07
2023-01-11 00:00:00,5807,1003,Sports,16,599.52,718.84
2023-05-24 08:00:00,5808,1049,Groceries,1,1232.86,1295.49
2023-07-12 23:00:00,5809,1037,Electronics,1,717.94,1111.5
2024-02-04 23:00:00,5810,1040,Clothing,16,1368.1,380.51
2023-12-11 18:00:00,5811,1044,Sports,2,1112.36,494.51
2023-07-31 13:00:00,5812,1025,Clothing,18,1862.51,455.87
2023-06-07 00:00:00,5813,1023,Electronics,18,1254.92,1177.57
2024-01-16 22:00:00,5814,1044,Furniture,5,467.26,750.43
2023-11-30 03:00:00,5815,1001,Furniture,5,1463.96,1427.56
2024-01-02 18:00:00,5816,1033,Sports,8,636.71,1230.53
2023-09-25 21:00:00,5817,1015,Clothing,9,581.16,340.46
2023-05-31 05:00:00,5818,1017,Groceries,14,813.96,1185.34
2023-04-01 13:00:00,5819,1034,Electronics,13,73.39,773.94
2024-02-09 18:00:00,5820,1017,Furniture,18,1939.82,402.95
2023-10-01 16:00:00,5821,1041,Furniture,4,1088.05,564.1
2023-04-19 09:00:00,5822,1044,Clothing,18,1558.31,1459.03
2023-04-21 17:00:00,5823,1004,Furniture,15,552.81,741.42
2023-09-11 08:00:00,5824,1013,Clothing,7,1505.91,1087.82
2023-11-02 05:00:00,5825,1004,Electronics,13,1155.98,731.32
2023-03-31 23:00:00,5826,1007,Clothing,2,877.08,576.19
2023-06-09 14:00:00,5827,1046,Furniture,9,1942.8,1200.74
2023-12-13 09:00:00,5828,1009,Clothing,5,1013.0,1277.04
2023-07-02 00:00:00,5829,1023,Furniture,1,1332.04,135.68
2023-02-24 21:00:00,5830,1033,Sports,19,79.92,440.1
2023-07-07 05:00:00,5831,1033,Furniture,19,637.84,776.57
2023-02-21 06:00:00,5832,1020,Furniture,13,1782.95,495.25
2023-02-17 05:00:00,5833,1004,Furniture,6,1529.97,1181.87
2023-11-13 23:00:00,5834,1001,Sports,10,1096.67,198.66
2023-02-24 05:00:00,5835,1042,Groceries,11,1805.31,1202.76
2023-03-21 14:00:00,5836,1034,Furniture,16,998.13,938.29
2023-12-03 18:00:00,5837,1027,Groceries,1,1154.69,455.37
2023-12-04 19:00:00,5838,1021,Electronics,19,795.2,536.35
2024-02-09 01:00:00,5839,1024,Clothing,5,1259.08,298.86
2023-11-29 02:00:00,5840,1015,Groceries,6,672.05,401.28
2023-03-21 20:00:00,5841,1035,Electronics,6,801.71,1084.39
2023-10-19 12:00:00,5842,1025,Clothing,5,1934.34,582.55
2023-04-25 21:00:00,5843,1009,Furniture,6,267.05,1040.6
2023-09-27 08:00:00,5844,1017,Furniture,13,255.25,785.74
2023-01-08 10:00:00,5845,1021,Furniture,1,134.47,243.59
2024-01-14 16:00:00,5846,1013,Sports,1,674.09,763.63
2023-09-23 02:00:00,5847,1003,Sports,14,826.55,1142.01
2024-02-10 23:00:00,5848,1004,Sports,8,234.31,467.58
2023-12-28 19:00:00,5849,1004,Sports,9,1120.81,982.68
2023-01-03 12:00:00,5850,1043,Electronics,10,1187.44,322.58
2024-01-22 05:00:00,5851,1028,Electronics,6,1514.5,229.48
2023-10-06 09:00:00,5852,1007,Furniture,9,1953.14,559.53
2023-05-01 15:00:00,5853,1026,Clothing,18,1257.74,602.13
2023-01-25 09:00:00,5854,1011,Sports,15,267.72,1148.68
2023-08-31 15:00:00,5855,1024,Clothing,4,222.62,706.32
2023-01-23 06:00:00,5856,1043,Electronics,2,1566.22,149.42
2023-05-25 06:00:00,5857,1010,Sports,6,1318.15,961.98
2023-06-17 03:00:00,5858,1037,Electronics,17,365.73,719.8
2023-05-22 14:00:00,5859,1013,Electronics,7,544.05,517.52
2023-03-31 19:00:00,5860,1044,Groceries,15,1512.97,1209.26
2023-09-06 14:00:00,5861,1042,Electronics,2,1154.0,256.95
2023-11-02 09:00:00,5862,1039,Furniture,12,1190.75,1372.42
2023-10-17 21:00:00,5863,1019,Electronics,10,459.52,521.07
2024-01-19 04:00:00,5864,1019,Sports,17,1276.66,707.58
2023-08-10 21:00:00,5865,1012,Furniture,18,1552.73,1395.97
2023-12-21 22:00:00,5866,1022,Electronics,16,1776.24,1149.02
2023-07-15 23:00:00,5867,1047,Furniture,10,1486.6,139.22
2023-04-23 18:00:00,5868,1037,Electronics,8,1173.93,880.1
2023-01-01 01:00:00,5869,1030,Furniture,13,1362.86,486.23
2024-01-20 09:00:00,5870,1046,Clothing,16,995.97,777.48
2023-12-13 12:00:00,5871,1012,Groceries,8,492.45,1122.16
2023-02-16 00:00:00,5872,1029,Furniture,12,1770.3,759.37
2023-03-19 13:00:00,5873,1021,Sports,17,1088.61,134.4
2023-08-08 13:00:00,5874,1011,Groceries,16,1208.92,809.07
2023-10-17 07:00:00,5875,1037,Groceries,9,1980.71,65.47
2023-12-13 16:00:00,5876,1048,Electronics,19,1970.78,542.16
2023-01-19 05:00:00,5877,1018,Furniture,17,1193.31,732.7
2023-07-21 22:00:00,5878,1044,Groceries,8,116.22,977.67
2023-05-11 09:00:00,5879,1027,Sports,12,822.49,774.12
2024-01-28 05:00:00,5880,1037,Sports,9,1877.72,253.36
2023-12-03 17:00:00,5881,1048,Sports,6,612.2,1400.36
2023-02-07 13:00:00,5882,1012,Electronics,10,1998.57,985.94
2023-08-13 22:00:00,5883,1023,Clothing,9,214.42,495.94
2023-10-06 06:00:00,5884,1034,Furniture,4,1157.82,1449.93
2023-08-19 09:00:00,5885,1038,Groceries,11,1055.13,1327.39
2023-10-03 04:00:00,5886,1023,Furniture,6,547.94,240.93
2023-06-13 06:00:00,5887,1025,Groceries,18,1899.78,993.48
2023-02-14 11:00:00,5888,1004,Electronics,4,1257.38,853.3
2023-01-02 02:00:00,5889,1030,Furniture,12,498.95,313.43
2023-10-17 01:00:00,5890,1030,Electronics,9,798.89,373.21
2023-10-30 16:00:00,5891,1013,Electronics,15,1456.4,858.75
2023-10-24 14:00:00,5892,1042,Furniture,9,630.51,502.29
2023-01-23 19:00:00,5893,1049,Furniture,6,1765.23,1257.2
2023-12-31 22:00:00,5894,1014,Groceries,11,373.06,173.68
2024-01-06 15:00:00,5895,1047,Sports,7,565.78,1373.63
2023-08-11 10:00:00,5896,1008,Electronics,14,332.55,1265.61
2023-05-11 20:00:00,5897,1024,Clothing,16,253.15,1115.78
2023-11-30 04:00:00,5898,1018,Groceries,15,635.62,415.97
2023-03-08 06:00:00,5899,1035,Groceries,9,1998.4,1080.99
2023-11-21 00:00:00,5900,1025,Sports,19,233.94,674.99
2023-07-25 23:00:00,5901,1017,Sports,12,465.35,961.62
2024-01-10 21:00:00,5902,1032,Electronics,11,579.65,489.45
2023-11-21 22:00:00,5903,1024,Groceries,8,1257.3,1258.71
2023-06-07 23:00:00,5904,1007,Groceries,3,1503.42,89.65
2023-02-26 13:00:00,5905,1013,Clothing,19,1516.27,1046.45
2023-12-04 04:00:00,5906,1027,Electronics,3,66.84,1248.09
2023-05-15 09:00:00,5907,1048,Electronics,3,1321.11,980.25
2023-04-13 12:00:00,5908,1005,Sports,6,1279.94,312.23
2023-12-31 01:00:00,5909,1036,Electronics,11,1059.43,448.92
2023-04-24 16:00:00,5910,1026,Clothing,14,789.46,786.91
2023-10-08 06:00:00,5911,1042,Electronics,2,1605.02,514.29
2023-11-08 17:00:00,5912,1045,Furniture,12,720.57,37.23
2023-09-25 22:00:00,5913,1031,Furniture,16,498.52,89.8
2023-05-10 18:00:00,5914,1010,Clothing,3,654.69,1158.62
2023-01-26 16:00:00,5915,1046,Sports,16,907.31,153.05
2023-06-01 20:00:00,5916,1026,Groceries,10,467.41,1394.19
2023-09-25 05:00:00,5917,1022,Electronics,5,1234.76,680.82
2023-02-20 03:00:00,5918,1012,Sports,13,1774.21,1144.53
2024-02-19 15:00:00,5919,1032,Sports,12,1211.15,214.49
2023-04-17 21:00:00,5920,1027,Electronics,1,921.0,1391.97
2023-05-13 06:00:00,5921,1033,Groceries,11,1603.89,79.7
2023-05-09 09:00:00,5922,1020,Electronics,19,1508.68,91.94
2023-04-20 14:00:00,5923,1039,Groceries,15,765.76,110.24
2023-05-12 17:00:00,5924,1041,Clothing,18,1228.1,182.01
2023-06-30 01:00:00,5925,1040,Groceries,16,1473.19,745.64
2024-01-05 05:00:00,5926,1013,Sports,7,528.65,1188.77
2023-09-19 05:00:00,5927,1014,Clothing,10,764.23,448.87
2023-10-23 19:00:00,5928,1044,Furniture,16,256.26,1126.29
2023-11-04 08:00:00,5929,1040,Clothing,17,1975.98,1167.87
2023-06-19 22:00:00,5930,1022,Groceries,7,217.46,1365.17
2023-08-30 17:00:00,5931,1018,Clothing,11,378.78,249.55
2023-06-22 23:00:00,5932,1048,Clothing,17,985.67,229.24
2024-01-07 07:00:00,5933,1029,Furniture,5,1737.28,209.48
2023-04-19 08:00:00,5934,1043,Groceries,1,743.97,558.19
2023-09-15 07:00:00,5935,1016,Sports,3,1548.76,749.44
2023-01-28 18:00:00,5936,1046,Clothing,16,1368.27,708.57
2023-01-12 19:00:00,5937,1035,Electronics,15,1295.39,407.86
2023-09-01 08:00:00,5938,1034,Sports,4,1697.78,944.31
2023-05-29 13:00:00,5939,1003,Clothing,12,77.63,527.26
2023-07-11 09:00:00,5940,1004,Sports,1,1861.85,568.14
2023-03-03 01:00:00,5941,1005,Electronics,17,1666.99,185.13
2023-12-13 17:00:00,5942,1010,Sports,15,1878.84,900.58
2023-07-17 06:00:00,5943,1029,Sports,10,1597.5,993.26
2023-09-18 17:00:00,5944,1032,Electronics,11,1763.25,1144.19
2023-11-03 22:00:00,5945,1031,Electronics,18,446.0,1358.89
2023-06-03 00:00:00,5946,1002,Electronics,2,672.5,1156.03
2023-11-04 14:00:00,5947,1012,Furniture,6,664.68,376.54
2023-10-02 11:00:00,5948,1027,Electronics,16,262.88,376.41
2023-02-11 08:00:00,5949,1005,Sports,7,1472.68,1375.18
2023-10-13 18:00:00,5950,1037,Electronics,19,315.53,1191.5
2023-03-30 09:00:00,5951,1027,Clothing,12,152.39,1179.9
2023-04-03 15:00:00,5952,1023,Electronics,18,1562.12,1087.98
2023-07-08 10:00:00,5953,1033,Electronics,10,1814.09,422.79
2023-05-13 20:00:00,5954,1004,Groceries,7,1540.04,1275.69
2023-05-15 21:00:00,5955,1021,Sports,4,1659.44,240.04
2023-06-22 08:00:00,5956,1024,Sports,17,1211.46,544.53
2023-01-15 07:00:00,5957,1044,Clothing,17,1781.11,539.32
2023-07-16 00:00:00,5958,1031,Furniture,4,1018.57,853.39
2023-07-20 23:00:00,5959,1044,Groceries,5,1977.23,711.26
2023-07-25 00:00:00,5960,1048,Clothing,1,251.66,705.92
2023-05-14 09:00:00,5961,1024,Clothing,19,1627.9,843.75
2023-08-16 23:00:00,5962,1049,Sports,11,1300.71,640.67
2023-02-07 00:00:00,5963,1010,Groceries,1,1182.26,397.48
2024-02-02 05:00:00,5964,1049,Sports,8,1465.33,1006.26
2023-10-24 23:00:00,5965,1049,Furniture,4,1688.57,1192.23
2023-06-05 00:00:00,5966,1050,Sports,15,1732.62,734.12
2023-05-01 03:00:00,5967,1002,Electronics,17,391.99,984.74
2023-06-25 12:00:00,5968,1031,Sports,18,434.22,816.98
2023-10-18 01:00:00,5969,1025,Electronics,3,81.52,116.72
2023-04-11 15:00:00,5970,1004,Clothing,18,307.09,651.93
2024-01-23 21:00:00,5971,1011,Furniture,7,564.57,44.48
2023-05-06 01:00:00,5972,1017,Electronics,17,1456.02,1002.96
2023-03-14 10:00:00,5973,1044,Furniture,18,977.75,777.0
2023-02-26 20:00:00,5974,1002,Sports,8,1527.91,216.44
2023-04-23 20:00:00,5975,1006,Sports,11,998.74,827.02
2023-02-08 12:00:00,5976,1009,Clothing,3,1133.42,1350.69
2023-01-07 07:00:00,5977,1005,Sports,7,266.58,530.52
2024-01-01 17:00:00,5978,1020,Electronics,15,1564.29,1474.08
2023-12-02 04:00:00,5979,1029,Clothing,10,1528.35,1440.29
2023-02-08 00:00:00,5980,1021,Furniture,12,649.75,1184.41
2023-04-07 17:00:00,5981,1009,Clothing,12,690.73,1226.29
2023-01-21 15:00:00,5982,1028,Furniture,19,478.38,633.5
2023-03-31 12:00:00,5983,1008,Groceries,19,1636.99,621.74
2023-01-24 04:00:00,5984,1031,Electronics,15,1506.66,1432.96
2023-03-06 16:00:00,5985,1020,Electronics,5,1237.84,568.31
2023-03-30 08:00:00,5986,1027,Furniture,13,515.7,172.4
2023-05-09 13:00:00,5987,1008,Sports,9,385.11,254.47
2023-05-27 00:00:00,5988,1021,Sports,10,148.02,1074.29
2023-01-07 12:00:00,5989,1028,Groceries,8,138.94,592.98
2024-01-07 22:00:00,5990,1023,Furniture,9,414.92,323.03
2023-11-09 17:00:00,5991,1006,Groceries,6,246.04,1226.27
2023-10-26 10:00:00,5992,1003,Furniture,18,1134.41,748.35
2023-08-19 03:00:00,5993,1005,Groceries,10,748.28,864.43
2023-11-11 07:00:00,5994,1009,Furniture,15,917.64,256.31
2023-12-02 15:00:00,5995,1007,Electronics,13,1208.43,313.35
2023-07-13 22:00:00,5996,1004,Groceries,11,1335.25,215.01
2023-09-18 10:00:00,5997,1039,Groceries,2,1313.99,786.38
2023-10-29 22:00:00,5998,1005,Furniture,8,558.67,1170.22
2023-01-07 10:00:00,5999,1011,Clothing,18,1628.77,1106.46
2023-11-28 06:00:00,6000,1015,Clothing,3,1839.53,414.01
2023-02-11 12:00:00,6001,1034,Electronics,3,666.08,1281.78
2023-07-12 18:00:00,6002,1013,Sports,7,83.28,185.32
2023-05-02 01:00:00,6003,1048,Sports,18,1803.35,197.65
2024-01-26 09:00:00,6004,1007,Electronics,9,1850.92,1278.48
2023-01-07 09:00:00,6005,1040,Sports,18,149.35,389.3
2023-11-24 05:00:00,6006,1006,Furniture,1,59.67,1070.93
2023-09-28 01:00:00,6007,1039,Clothing,4,1641.99,43.35
2023-08-22 07:00:00,6008,1050,Electronics,4,637.85,167.59
2023-03-13 12:00:00,6009,1030,Furniture,17,1833.44,925.65
2023-02-02 18:00:00,6010,1022,Electronics,2,472.65,298.15
2023-07-02 00:00:00,6011,1025,Clothing,15,1729.25,71.47
2023-12-04 08:00:00,6012,1028,Sports,13,183.86,716.41
2023-06-28 00:00:00,6013,1020,Furniture,9,558.24,515.87
2023-06-06 23:00:00,6014,1039,Clothing,7,1947.6,1209.32
2024-01-04 02:00:00,6015,1003,Electronics,12,500.83,1233.68
2023-09-07 18:00:00,6016,1005,Groceries,12,309.38,933.2
2023-10-28 16:00:00,6017,1001,Furniture,14,1721.26,460.76
2024-01-05 01:00:00,6018,1015,Electronics,15,279.71,708.59
2023-05-23 18:00:00,6019,1026,Electronics,1,240.04,1062.32
2023-06-07 15:00:00,6020,1003,Clothing,9,680.68,131.88
2023-08-15 03:00:00,6021,1040,Electronics,16,1288.89,518.77
2023-10-20 03:00:00,6022,1041,Furniture,9,1435.96,1238.88
2023-12-02 12:00:00,6023,1047,Furniture,16,1768.42,626.86
2023-06-04 05:00:00,6024,1042,Electronics,2,1104.78,948.26
2024-01-21 21:00:00,6025,1034,Clothing,10,817.16,171.61
2023-04-08 21:00:00,6026,1005,Furniture,18,749.73,1172.26
2023-10-20 03:00:00,6027,1031,Groceries,13,1701.46,177.68
2023-10-21 23:00:00,6028,1013,Sports,2,1461.44,1296.44
2023-02-20 12:00:00,6029,1043,Clothing,13,1815.59,186.7
2023-10-18 05:00:00,6030,1001,Clothing,3,1929.87,1339.61
2024-01-25 08:00:00,6031,1022,Sports,15,635.1,564.74
2023-10-07 08:00:00,6032,1015,Sports,3,1082.86,948.06
2023-11-06 17:00:00,6033,1026,Furniture,10,1282.05,1274.43
2023-04-15 15:00:00,6034,1018,Electronics,6,369.51,45.05
2023-01-06 23:00:00,6035,1048,Electronics,14,154.03,420.57
2023-11-03 23:00:00,6036,1009,Groceries,9,1742.14,1365.26
2023-05-15 12:00:00,6037,1001,Electronics,18,1094.27,600.62
2023-07-10 22:00:00,6038,1043,Groceries,8,1163.01,1068.37
2023-09-09 07:00:00,6039,1009,Groceries,6,1132.08,235.82
2023-06-26 19:00:00,6040,1023,Clothing,15,1522.17,1027.21
2024-02-02 21:00:00,6041,1043,Clothing,14,333.73,137.55
2023-04-24 01:00:00,6042,1045,Furniture,15,1247.39,1084.47
2023-06-24 09:00:00,6043,1002,Sports,6,965.49,505.99
2024-02-02 21:00:00,6044,1014,Sports,12,1799.07,714.8
2023-11-02 08:00:00,6045,1038,Groceries,10,1063.26,274.4
2023-07-13 01:00:00,6046,1040,Sports,19,1888.72,952.94
2023-05-14 00:00:00,6047,1018,Groceries,8,738.84,526.22
2023-01-13 12:00:00,6048,1016,Sports,5,1935.44,593.56
2023-01-31 03:00:00,6049,1029,Furniture,10,1756.56,988.72
2023-08-26 06:00:00,6050,1044,Clothing,11,1189.31,292.93
2023-05-06 10:00:00,6051,1011,Clothing,14,739.73,1282.45
2023-08-20 11:00:00,6052,1006,Groceries,14,783.05,1116.75
2023-01-03 19:00:00,6053,1003,Sports,2,1556.87,879.26
2023-04-15 10:00:00,6054,1014,Electronics,17,1182.23,218.65
2023-03-06 01:00:00,6055,1002,Furniture,15,833.1,1040.05
2023-01-17 13:00:00,6056,1032,Sports,3,1290.31,56.61
2023-08-25 16:00:00,6057,1031,Electronics,3,1479.81,1212.46
2024-01-25 19:00:00,6058,1011,Furniture,3,94.66,476.58
2023-07-21 01:00:00,6059,1022,Furniture,3,225.23,202.3
2023-12-31 11:00:00,6060,1003,Clothing,18,234.25,271.8
2023-09-10 00:00:00,6061,1050,Groceries,6,502.27,1445.81
2023-06-02 13:00:00,6062,1031,Sports,14,882.63,1167.53
2024-02-19 07:00:00,6063,1033,Furniture,3,1617.12,379.67
2023-05-03 13:00:00,6064,1024,Sports,1,734.64,1446.3
2023-10-22 11:00:00,6065,1001,Furniture,10,84.08,235.97
2023-08-01 03:00:00,6066,1044,Clothing,13,992.56,1108.29
2023-03-08 17:00:00,6067,1015,Groceries,9,1993.43,995.41
2023-03-03 16:00:00,6068,1037,Electronics,2,730.59,1237.57
2023-09-17 14:00:00,6069,1027,Electronics,10,1924.45,591.1
2024-01-23 06:00:00,6070,1038,Clothing,12,247.62,620.7
2023-05-17 12:00:00,6071,1048,Furniture,19,387.54,948.11
2023-09-26 15:00:00,6072,1027,Clothing,3,1462.04,615.36
2023-08-18 03:00:00,6073,1044,Groceries,19,1027.36,90.79
2023-09-19 09:00:00,6074,1012,Electronics,1,1541.99,1102.67
2023-02-24 03:00:00,6075,1003,Sports,15,1733.94,972.19
2023-08-31 10:00:00,6076,1030,Electronics,13,539.62,652.86
2023-10-07 05:00:00,6077,1032,Groceries,7,1381.52,475.16
2023-07-28 02:00:00,6078,1023,Furniture,2,1234.82,501.47
2023-11-09 01:00:00,6079,1002,Clothing,11,1729.99,1119.31
2024-02-10 07:00:00,6080,1007,Electronics,16,888.7,1101.87
2023-12-11 13:00:00,6081,1034,Electronics,14,151.15,1233.81
2023-04-28 23:00:00,6082,1032,Sports,15,1169.66,1150.41
2023-04-24 09:00:00,6083,1039,Clothing,19,1919.81,1144.18
2023-03-05 20:00:00,6084,1032,Sports,7,78.53,400.11
2023-12-18 05:00:00,6085,1043,Sports,9,518.5,179.37
2023-08-07 21:00:00,6086,1043,Furniture,4,666.33,1149.78
2023-03-25 04:00:00,6087,1014,Electronics,6,1543.39,174.97
2023-08-10 07:00:00,6088,1003,Clothing,10,680.39,1473.7
2023-01-12 13:00:00,6089,1046,Furniture,3,516.21,1316.38
2023-05-09 17:00:00,6090,1032,Furniture,1,1314.69,814.19
2023-01-22 19:00:00,6091,1043,Furniture,6,140.49,547.71
2023-06-28 03:00:00,6092,1036,Groceries,5,382.66,804.46
2023-08-12 13:00:00,6093,1017,Groceries,15,845.66,1109.42
2023-05-11 02:00:00,6094,1048,Furniture,11,743.42,1141.81
2023-12-07 07:00:00,6095,1003,Groceries,13,726.97,138.29
2023-08-05 06:00:00,6096,1010,Clothing,6,261.68,1213.14
2023-07-10 15:00:00,6097,1047,Electronics,5,753.64,973.0
2023-11-18 23:00:00,6098,1040,Clothing,2,1606.09,89.65
2023-03-16 21:00:00,6099,1018,Electronics,17,857.0,490.35
2023-03-30 19:00:00,6100,1003,Groceries,12,1193.03,780.64
2023-11-02 02:00:00,6101,1039,Clothing,12,368.98,307.02
2023-09-28 20:00:00,6102,1010,Sports,14,185.94,258.2
2023-02-03 23:00:00,6103,1009,Furniture,7,1765.91,50.99
2023-12-26 18:00:00,6104,1046,Electronics,14,696.18,1369.98
2023-10-05 18:00:00,6105,1046,Electronics,7,733.16,112.48
2023-01-06 22:00:00,6106,1011,Sports,9,1761.49,568.04
2023-02-28 18:00:00,6107,1033,Sports,14,1430.15,332.48
2023-01-23 06:00:00,6108,1036,Furniture,17,1524.71,1119.32
2024-02-17 20:00:00,6109,1026,Groceries,17,1379.91,1069.56
2023-05-21 04:00:00,6110,1027,Clothing,13,256.29,1215.15
2023-02-13 00:00:00,6111,1038,Clothing,18,1918.09,936.71
2023-05-20 06:00:00,6112,1022,Clothing,19,1822.82,899.73
2024-02-05 02:00:00,6113,1026,Groceries,17,510.63,628.45
2023-09-11 13:00:00,6114,1022,Furniture,6,1617.79,965.45
2023-07-07 12:00:00,6115,1005,Clothing,12,848.32,199.35
2023-02-18 20:00:00,6116,1035,Electronics,6,1383.35,1036.23
2024-01-14 08:00:00,6117,1002,Electronics,3,372.93,182.73
2023-07-08 05:00:00,6118,1035,Electronics,15,1100.18,1296.76
2023-11-30 15:00:00,6119,1009,Sports,3,296.9,773.35
2023-03-10 09:00:00,6120,1049,Sports,15,1095.53,809.62
2023-01-20 15:00:00,6121,1018,Groceries,1,525.01,889.74
2023-05-03 12:00:00,6122,1043,Clothing,3,932.31,1170.8
2023-12-31 02:00:00,6123,1012,Sports,5,1352.54,733.35
2023-07-16 22:00:00,6124,1003,Electronics,14,1760.3,658.55
2023-11-16 14:00:00,6125,1018,Sports,4,372.31,453.85
2023-06-05 03:00:00,6126,1038,Electronics,9,1791.87,218.22
2023-01-16 03:00:00,6127,1007,Clothing,18,810.57,309.8
2023-05-18 21:00:00,6128,1033,Groceries,10,1695.4,30.78
2023-01-23 17:00:00,6129,1006,Furniture,8,1049.47,1308.05
2023-05-16 00:00:00,6130,1018,Furniture,13,1731.31,1154.49
